AGECL,HHSEX,EDCL,KIDS,MARRIED,HOUSECL,OCCAT2,LIFECL,INCCAT,NWCAT,WSAVED,SPENDMOR,KNOWL,Risk_tolerance
2,1,2,2,1,1,1,3,4,3,3,5,4,0.0
2,1,2,2,1,1,1,3,4,3,3,5,4,0.0
2,1,2,2,1,1,1,3,4,3,3,5,4,0.0
1,1,4,0,1,1,1,2,4,2,3,3,9,0.1
1,1,4,0,1,1,1,2,5,2,3,3,9,0.1
1,1,4,0,1,1,1,2,4,2,3,3,9,0.1
1,1,4,0,1,1,1,2,3,2,3,3,9,0.1
1,1,4,0,1,1,1,2,4,2,3,3,9,0.1
2,1,3,5,1,2,3,3,4,1,3,5,7,0.01710376282782212
2,1,3,5,1,2,3,3,4,1,3,5,7,0.01662971175166297
2,1,3,5,1,2,3,3,4,1,3,5,7,0.017006802721088437
2,1,3,5,1,2,3,3,4,1,3,5,7,0.016816143497757848
2,1,3,5,1,2,3,3,4,1,3,5,7,0.016816143497757848
4,1,4,0,1,1,1,5,6,5,3,3,7,0.26242071881606766
4,1,4,0,1,1,1,5,6,5,3,3,7,0.2659126775381378
4,1,4,0,1,1,1,5,6,5,3,3,7,0.26554439315775186
4,1,4,0,1,1,1,5,6,5,3,3,7,0.27285318559556787
4,1,4,0,1,1,1,5,6,5,3,3,7,0.28618693134822165
3,1,2,1,1,1,3,3,4,3,3,5,10,0.0
3,1,2,1,1,1,3,3,4,3,3,5,10,0.0
3,1,2,1,1,1,3,3,4,3,3,5,10,0.0
3,1,2,1,1,1,3,3,4,3,3,5,10,0.0
3,1,2,1,1,1,3,3,4,3,3,5,10,0.0
5,1,4,0,1,1,1,5,6,5,3,3,10,0.9880629078675368
5,1,4,0,1,1,1,5,6,5,3,3,10,0.9877330456944048
5,1,4,0,1,1,1,5,6,5,3,3,10,0.9881027179310484
5,1,4,0,1,1,1,5,6,5,3,3,10,0.9885186281557914
5,1,4,0,1,1,1,5,6,5,3,3,10,0.987876227690358
3,1,3,3,1,1,3,3,2,3,2,4,8,0.1111111111111111
3,1,3,3,1,1,3,3,2,3,2,4,8,0.1111111111111111
3,1,3,3,1,1,3,3,2,3,2,4,8,0.2727272727272727
3,1,3,3,1,1,3,3,2,4,2,4,8,0.5789473684210527
3,1,3,3,1,1,3,3,2,4,2,4,8,0.3333333333333333
1,1,3,0,2,2,4,1,2,2,3,5,7,0.9584664536741214
1,1,3,0,2,2,4,1,2,2,3,5,7,0.9584664536741214
1,1,3,0,2,2,4,1,2,2,3,5,7,0.9584664536741214
1,1,3,0,2,2,4,1,2,2,3,5,7,0.9584664536741214
1,1,3,0,2,2,4,1,2,2,3,5,7,0.9584664536741214
1,1,3,0,2,2,4,1,1,1,1,3,6,0.0
1,1,3,0,2,2,4,1,1,1,1,3,6,0.0
1,1,3,0,2,2,4,1,1,1,1,3,6,0.0
1,1,3,0,2,2,4,1,1,1,1,3,6,0.0
1,1,3,0,2,2,4,1,1,1,1,3,6,0.0
5,1,4,0,2,1,1,5,6,5,3,2,7,0.3053545586107091
5,1,4,0,2,1,1,5,6,5,3,2,7,0.30939871570344424
5,1,4,0,2,1,1,5,6,5,3,2,7,0.3082091732398481
5,1,4,0,2,1,1,5,6,5,3,2,7,0.30272596843615496
5,1,4,0,2,1,1,5,6,5,3,2,7,0.31075930812078567
2,1,4,2,1,1,1,3,6,4,3,4,9,0.5704989154013015
2,1,4,2,1,1,1,3,6,4,3,4,9,0.5714285714285714
2,1,4,2,1,1,1,3,6,4,3,4,9,0.5909090909090909
2,1,4,2,1,1,1,3,6,4,3,4,9,0.13063439065108515
2,1,4,2,1,1,1,3,5,4,3,4,9,0.6159068865179438
4,1,2,0,2,2,2,5,1,3,2,5,10,0.0
4,1,2,0,2,2,2,5,1,3,2,5,10,0.0
4,1,2,0,2,2,2,5,1,3,2,5,10,0.0
4,1,2,0,2,2,2,5,1,3,2,5,10,0.0
4,1,2,0,2,2,2,5,1,3,2,5,10,0.0
5,1,4,1,1,1,1,5,5,4,2,4,8,0.8529741863075196
5,1,4,1,1,1,1,5,5,4,2,4,8,0.8296943231441049
5,1,4,1,1,1,1,5,5,4,2,4,8,0.671971706454465
5,1,4,1,1,1,1,5,5,4,2,4,8,0.8251900108577633
5,1,4,1,1,1,1,5,5,5,2,4,8,0.6354515050167224
1,1,4,0,2,1,1,1,5,4,3,5,6,0.45051194539249145
1,1,4,0,2,1,1,1,5,4,3,5,6,0.45051194539249145
1,1,4,0,2,1,1,1,5,4,3,5,6,0.45051194539249145
1,1,4,0,2,1,1,1,5,4,3,5,6,0.45051194539249145
1,1,4,0,2,1,1,1,5,4,3,5,6,0.45051194539249145
1,1,2,0,2,2,2,1,2,1,2,4,7,0.6172839506172839
1,1,2,0,2,2,2,1,2,1,2,4,7,0.6234413965087282
1,1,2,0,2,2,2,1,2,1,2,4,7,0.6234413965087282
1,1,2,0,2,2,2,1,2,1,2,4,7,0.6234413965087282
1,1,2,0,2,2,2,1,2,1,2,4,7,0.6234413965087282
3,2,4,3,2,1,2,4,2,3,2,5,7,0.14245014245014245
3,2,4,3,2,1,2,4,2,3,2,5,7,0.14245014245014245
3,2,4,3,2,1,2,4,2,3,2,5,7,0.14245014245014245
3,2,4,3,2,1,2,4,2,3,2,5,7,0.14245014245014245
3,2,4,3,2,1,2,4,2,3,2,5,7,0.14242627345844505
4,1,4,0,1,1,1,5,4,3,3,4,5,0.16666666666666666
4,1,4,0,1,1,1,5,4,3,3,4,5,0.16666666666666666
4,1,4,0,1,1,1,5,4,3,3,4,5,0.16666666666666666
4,1,4,0,1,1,1,5,4,3,3,4,5,0.16666666666666666
4,1,4,0,1,1,1,5,4,3,3,4,5,0.16666666666666666
5,1,4,0,1,1,4,6,6,5,1,2,9,0.9056390977443609
5,1,4,0,1,1,4,6,6,5,1,2,9,0.8983777736341599
5,1,4,0,1,1,4,6,6,5,1,2,9,0.902247191011236
5,1,4,0,1,1,4,6,6,5,1,2,9,0.8958720714020082
5,1,4,0,1,1,4,6,6,5,1,2,9,0.9039399624765478
1,1,3,0,2,2,3,1,2,1,3,4,6,0.8571428571428571
1,1,3,0,2,2,3,1,2,1,3,4,6,0.8571428571428571
1,1,3,0,2,2,3,1,2,1,3,4,6,0.8571428571428571
1,1,3,0,2,2,3,1,2,1,3,4,6,0.8571428571428571
1,1,3,0,2,2,3,1,2,1,3,4,6,0.8571428571428571
4,1,4,1,1,1,1,5,1,5,3,5,10,0.9897949060850497
4,1,4,1,1,1,1,5,1,5,3,5,10,0.9894196387168575
4,1,4,1,1,1,1,5,1,5,3,5,10,0.9889745779581458
4,1,4,1,1,1,1,5,1,5,3,5,10,0.9894876828573238
4,1,4,1,1,1,1,5,1,5,3,5,10,0.989369391151362
2,2,4,0,2,1,1,1,2,3,3,3,10,0.0
2,2,4,0,2,1,1,1,2,3,3,3,10,0.0
2,2,4,0,2,1,1,1,2,3,3,3,10,0.0
2,2,4,0,2,1,1,1,2,3,3,3,10,0.0
2,2,4,0,2,1,1,1,2,3,3,3,10,0.0
4,2,3,1,2,2,1,5,2,1,3,3,4,0.0
4,2,3,1,2,2,1,5,2,1,3,3,4,0.0
4,2,3,1,2,2,1,5,2,1,3,3,4,0.0
4,2,3,1,2,2,1,5,2,2,3,3,4,0.0
4,2,3,1,2,2,1,5,2,2,3,3,4,0.0
5,1,4,1,1,1,1,5,6,5,3,5,5,0.8769124963156814
5,1,4,1,1,1,1,5,6,5,3,5,5,0.8769344799564212
5,1,4,1,1,1,1,5,6,5,3,5,5,0.8752749092686282
5,1,4,1,1,1,1,5,6,5,3,5,5,0.8769674406977886
5,1,4,1,1,1,1,5,6,5,3,5,5,0.8753989566097956
2,1,4,4,1,1,1,3,6,5,3,3,9,0.2727272727272727
2,1,4,4,1,1,1,3,6,5,3,3,9,0.2727272727272727
2,1,4,4,1,1,1,3,6,5,3,3,9,0.2727272727272727
2,1,4,4,1,1,1,3,6,5,3,3,9,0.2727272727272727
2,1,4,4,1,1,1,3,6,5,3,3,9,0.2727272727272727
3,2,4,2,2,2,1,4,3,3,2,3,6,0.9500542888165038
3,2,4,2,2,2,1,4,3,3,2,3,6,0.9500542888165038
3,2,4,2,2,2,1,4,3,3,2,3,6,0.9500542888165038
3,2,4,2,2,2,1,4,3,3,2,3,6,0.9500542888165038
3,2,4,2,2,2,1,4,3,3,2,3,6,0.9500542888165038
5,1,4,0,1,1,1,5,5,4,3,4,8,0.8405219282348677
5,1,4,0,1,1,1,5,5,4,3,4,8,0.8405797101449275
5,1,4,0,1,1,1,5,5,4,3,4,8,0.8405508244247146
5,1,4,0,1,1,1,5,5,4,3,4,8,0.8405797101449275
5,1,4,0,1,1,1,5,5,4,3,4,8,0.8404641044234953
5,2,3,0,2,1,4,6,1,3,2,3,6,0.0
5,2,3,0,2,1,4,6,1,3,2,3,6,0.0
5,2,3,0,2,1,4,6,1,3,2,3,6,0.0
5,2,3,0,2,1,4,6,1,3,2,3,6,0.0
5,2,3,0,2,1,4,6,1,3,2,3,6,0.0
5,1,4,1,1,1,1,5,6,5,3,1,10,0.895970436367318
5,1,4,1,1,1,1,5,6,5,3,1,10,0.8960775359009489
5,1,4,1,1,1,1,5,6,5,3,1,10,0.8962839290683261
5,1,4,1,1,1,1,5,6,5,3,1,10,0.8958185324266721
5,1,4,1,1,1,1,5,6,5,3,1,10,0.8957143944584
3,1,4,3,1,1,1,3,4,5,3,1,7,0.7488877904102818
3,1,4,3,1,1,1,3,4,5,3,1,7,0.736878453038674
3,1,4,3,1,1,1,3,4,5,3,1,7,0.738727927310132
3,1,4,3,1,1,1,3,4,5,3,1,7,0.7426110454315149
3,1,4,3,1,1,1,3,4,5,3,1,7,0.7413002885757936
4,1,4,0,1,1,4,6,5,5,2,5,7,0.9740231766682462
4,1,4,0,1,1,4,6,5,5,2,5,7,0.9740987109671193
4,1,4,0,1,1,4,6,5,5,2,5,7,0.9737601792408117
4,1,4,0,1,1,4,6,5,5,2,5,7,0.9734939759036144
4,1,4,0,1,1,4,6,5,5,2,5,7,0.9733916258531414
3,1,3,0,1,1,3,2,5,2,1,5,9,0.0
3,1,3,0,1,1,3,2,5,2,1,5,9,0.0
3,1,3,0,1,1,3,2,5,2,1,5,9,0.0
3,1,3,0,1,1,3,2,5,2,1,5,9,0.0
3,1,3,0,1,1,3,2,5,2,1,5,9,0.0
6,2,2,0,2,1,4,6,1,2,2,5,9,0.26666666666666666
6,2,2,0,2,1,4,6,1,2,2,5,9,0.26666666666666666
6,2,2,0,2,1,4,6,1,2,2,5,9,0.26666666666666666
6,2,2,0,2,1,4,6,1,2,2,5,9,0.26666666666666666
6,2,2,0,2,1,4,6,1,2,2,5,9,0.26666666666666666
4,1,2,1,2,1,1,5,5,5,3,5,7,0.9782608695652174
4,1,2,1,2,1,1,5,5,5,3,5,7,0.9782608695652174
4,1,2,1,2,1,1,5,5,5,3,5,7,0.9782608695652174
4,1,2,1,2,1,1,5,4,5,3,5,7,0.9782608695652174
4,1,2,1,2,1,1,5,6,5,3,5,7,0.9782608695652174
5,1,4,1,1,1,4,6,6,5,2,4,8,0.7177033492822966
5,1,4,1,1,1,4,6,6,5,2,4,8,0.7837837837837838
5,1,4,1,1,1,4,6,6,5,2,4,8,0.7415437987857763
5,1,4,1,1,1,4,6,6,5,2,4,8,0.7312894499549143
5,1,4,1,1,1,4,6,6,5,2,4,8,0.7384817902588855
5,1,4,0,1,2,1,5,4,3,2,2,6,0.44642857142857145
5,1,4,0,1,2,1,5,4,3,2,2,6,0.44642857142857145
5,1,4,0,1,2,1,5,4,3,2,2,6,0.44642857142857145
5,1,4,0,1,2,1,5,4,3,2,2,6,0.44642857142857145
5,1,4,0,1,2,1,5,4,3,2,2,6,0.44642857142857145
5,1,3,0,1,1,4,6,6,3,3,5,10,0.0
5,1,3,0,1,1,4,6,6,3,3,5,10,0.0
5,1,3,0,1,1,4,6,5,3,3,5,10,0.0
5,1,3,0,1,1,4,6,6,3,3,5,10,0.0
5,1,3,0,1,1,4,6,5,3,3,5,10,0.0
4,1,2,0,1,1,2,5,4,3,3,3,7,0.0
4,1,2,0,1,1,2,5,4,3,3,3,7,0.0
4,1,2,0,1,1,2,5,4,3,3,3,7,0.0
4,1,2,0,1,1,2,5,4,3,3,3,7,0.0
4,1,2,0,1,1,2,5,4,3,3,3,7,0.0
6,1,4,0,1,1,2,5,3,3,3,3,5,0.38095238095238093
6,1,4,0,1,1,2,5,3,3,3,3,5,0.38095238095238093
6,1,4,0,1,1,2,5,3,3,3,3,5,0.38095238095238093
6,1,4,0,1,1,2,5,3,3,3,3,5,0.38095238095238093
6,1,4,0,1,1,2,5,3,3,3,3,5,0.38095238095238093
3,1,3,1,1,1,1,3,6,4,3,5,9,0.8757080973008997
3,1,3,1,1,1,1,3,6,4,3,5,9,0.46835443037974683
3,1,3,1,1,1,1,3,6,4,3,5,9,0.9823952711385248
3,1,3,1,1,1,1,3,5,4,3,5,9,0.875
3,1,3,1,1,1,1,3,6,4,3,5,9,0.470995670995671
2,1,4,2,2,2,1,4,3,2,3,5,7,0.23408444541675782
2,1,4,2,2,2,1,4,3,2,3,5,7,0.4165972337943676
2,1,4,2,2,2,1,4,3,3,3,5,7,0.6022042949664811
2,1,4,2,2,2,1,4,3,2,3,5,7,0.23825065274151436
2,1,4,2,2,2,1,4,3,2,3,5,7,0.4530542102796438
5,2,4,0,2,1,4,6,1,3,1,2,5,0.15503875968992248
5,2,4,0,2,1,4,6,1,3,1,2,5,0.15503875968992248
5,2,4,0,2,1,4,6,1,3,1,2,5,0.15503875968992248
5,2,4,0,2,1,4,6,1,3,1,2,5,0.15503875968992248
5,2,4,0,2,1,4,6,1,3,1,2,5,0.15503875968992248
1,1,1,0,2,2,3,1,2,2,3,2,7,0.0
1,1,1,0,2,2,3,1,2,2,3,2,7,0.0
1,1,1,0,2,2,3,1,2,2,3,2,7,0.0
1,1,1,0,2,2,3,1,2,2,3,2,7,0.0
1,1,1,0,2,2,3,1,2,2,3,2,7,0.0
5,1,4,0,1,1,1,5,6,5,3,3,10,0.5584828691450355
5,1,4,0,1,1,1,5,6,5,3,3,10,0.5583472920156337
5,1,4,0,1,1,1,5,6,5,3,3,10,0.5655274157855913
5,1,4,0,1,1,1,5,6,5,3,3,10,0.5841418194747803
5,1,4,0,1,1,1,5,6,5,3,3,10,0.488011882028432
6,2,2,0,2,1,4,6,3,4,3,5,10,0.0728476821192053
6,2,2,0,2,1,4,6,3,4,3,5,10,0.0712661106899166
6,2,2,0,2,1,4,6,3,4,3,5,10,0.0728476821192053
6,2,2,0,2,1,4,6,3,4,3,5,10,0.0712661106899166
6,2,2,0,2,1,4,6,3,4,3,5,10,0.0730230798335225
5,1,4,0,1,1,1,5,6,5,3,2,10,0.0
5,1,4,0,1,1,1,5,6,5,3,2,10,0.0
5,1,4,0,1,1,1,5,6,5,3,2,10,0.0
5,1,4,0,1,1,1,5,6,5,3,2,10,0.0
5,1,4,0,1,1,1,5,6,5,3,2,10,0.0
4,1,4,2,1,1,1,5,6,5,3,3,7,0.9432646101379631
4,1,4,2,1,1,1,5,6,5,3,3,7,0.9365244536940687
4,1,4,2,1,1,1,5,6,5,3,3,7,0.9432646101379631
4,1,4,2,1,1,1,5,6,5,3,3,7,0.939514129895885
4,1,4,2,1,1,1,5,6,5,3,3,7,0.9409772617319787
1,1,2,2,1,1,3,3,2,4,2,2,5,0.0
1,1,2,2,1,1,3,3,2,4,2,2,5,0.0
1,1,2,2,1,1,3,3,2,4,2,2,5,0.0
1,1,2,2,1,1,3,3,2,4,2,2,5,0.0
1,1,2,2,1,1,3,3,2,4,2,2,5,0.0
4,1,2,0,2,1,1,5,5,5,2,4,9,0.0
4,1,2,0,2,1,1,5,5,5,2,4,9,0.0
4,1,2,0,2,1,1,5,5,5,2,4,9,0.0
4,1,2,0,2,1,1,5,5,5,2,4,9,0.0
4,1,2,0,2,1,1,5,5,5,2,4,9,0.0
1,1,1,0,2,1,2,1,1,3,1,2,7,0.0
1,1,1,0,2,1,2,1,1,3,1,2,7,0.0
1,1,1,0,2,1,2,1,1,3,1,2,7,0.0
1,1,1,0,2,1,2,1,1,3,1,2,7,0.0
1,1,1,0,2,1,2,1,1,3,1,2,7,0.0
6,2,4,0,2,1,4,6,5,5,3,3,10,0.7312131089771826
6,2,4,0,2,1,4,6,5,5,3,3,10,0.7299592992390728
6,2,4,0,2,1,4,6,5,5,3,3,10,0.7299592992390728
6,2,4,0,2,1,4,6,5,5,3,3,10,0.7311486962649754
6,2,4,0,2,1,4,6,5,5,3,3,10,0.7311486962649754
2,1,4,2,1,1,2,3,4,2,3,4,5,0.9431886927349722
2,1,4,2,1,1,2,3,4,2,3,4,5,0.9830897105187733
2,1,4,2,1,1,2,3,4,3,3,4,5,0.8315151515151515
2,1,4,2,1,1,2,3,4,3,3,4,5,0.8794420798933388
2,1,4,2,1,1,2,3,4,2,3,4,5,0.9919602059112731
2,1,2,1,1,2,3,3,5,3,3,4,6,0.756578947368421
2,1,2,1,1,2,3,3,5,3,3,4,6,0.75
2,1,2,1,1,2,3,3,5,3,3,4,6,0.7533333333333333
2,1,2,1,1,2,3,3,5,3,3,4,6,0.7516778523489933
2,1,2,1,1,2,3,3,5,3,3,4,6,0.75
2,1,4,0,2,2,4,1,5,2,1,3,7,0.5248359887535146
2,1,4,0,2,2,4,1,5,2,1,3,7,0.5081669691470054
2,1,4,0,2,2,4,1,5,2,1,3,7,0.5058717253839206
2,1,4,0,2,2,4,1,5,2,1,3,7,0.5170821791320406
2,1,4,0,2,2,4,1,5,2,1,3,7,0.527306967984934
1,1,2,4,1,1,2,3,2,2,2,5,10,0.6737072104879825
1,1,2,4,1,1,2,3,2,2,2,5,10,0.6681266471177759
1,1,2,4,1,1,2,3,2,2,2,5,10,0.6415139729762239
1,1,2,4,1,1,2,3,2,3,2,5,10,0.7326335934930176
1,1,2,4,1,1,2,3,2,3,2,5,10,0.7361601884570083
6,2,1,1,2,1,4,6,3,2,3,4,5,0.11121408711770157
6,2,1,1,2,1,4,6,3,2,3,4,5,0.10723860589812333
6,2,1,1,2,1,4,6,3,2,3,4,5,0.10256410256410256
6,2,1,1,2,1,4,6,3,2,3,4,5,0.10212765957446808
6,2,1,1,2,1,4,6,3,2,3,4,5,0.11100832562442182
2,1,4,2,1,1,1,3,4,3,3,2,6,0.5171232876712328
2,1,4,2,1,1,1,3,4,3,3,2,6,0.44524590163934424
2,1,4,2,1,1,1,3,4,3,3,2,6,0.44778067885117495
2,1,4,2,1,1,1,3,4,3,3,2,6,0.4672544080604534
2,1,4,2,1,1,1,3,4,3,3,2,6,0.49522673031026254
6,2,3,0,2,1,4,6,4,4,3,4,10,0.8259958071278826
6,2,3,0,2,1,4,6,4,3,3,4,10,0.6844106463878327
6,2,3,0,2,1,4,6,4,3,3,4,10,0.6844106463878327
6,2,3,0,2,1,4,6,4,3,3,4,10,0.6844106463878327
6,2,3,0,2,1,4,6,4,3,3,4,10,0.7035714285714286
4,1,2,0,1,1,3,5,4,4,3,3,9,0.2791987507404017
4,1,2,0,1,1,3,5,4,4,3,3,9,0.2932815799988584
4,1,2,0,1,1,3,5,4,4,3,3,9,0.26626030835424885
4,1,2,0,1,1,3,5,4,4,3,3,9,0.31135909623200386
4,1,2,0,1,1,3,5,4,4,3,3,9,0.2693959506944057
2,1,3,1,2,2,4,4,1,1,2,5,10,0.0
2,1,3,1,2,2,4,4,1,1,2,5,10,0.0
2,1,3,1,2,2,4,4,1,1,2,5,10,0.0
2,1,3,1,2,2,4,4,1,1,2,5,10,0.0
2,1,3,1,2,2,4,4,1,1,2,5,10,0.0
4,1,4,2,2,1,2,5,6,5,3,5,10,0.04932735426008968
4,1,4,2,2,1,2,5,6,5,3,5,10,0.04932735426008968
4,1,4,2,2,1,2,5,6,5,3,5,10,0.04932735426008968
4,1,4,2,2,1,2,5,6,5,3,5,10,0.06555423122765197
4,1,4,2,2,1,2,5,6,5,3,5,10,0.04932735426008968
3,1,2,2,1,1,1,3,5,5,3,4,10,0.3257992262268377
3,1,2,2,1,1,1,3,6,5,3,4,10,0.3257992262268377
3,1,2,2,1,1,1,3,6,5,3,4,10,0.3257992262268377
3,1,2,2,1,1,1,3,6,5,3,4,10,0.3257992262268377
3,1,2,2,1,1,1,3,5,5,3,4,10,0.3257992262268377
4,2,3,0,2,1,4,6,2,3,3,4,10,0.0
4,2,3,0,2,1,4,6,2,3,3,4,10,0.0
4,2,3,0,2,1,4,6,2,3,3,4,10,0.0
4,2,3,0,2,1,4,6,2,3,3,4,10,0.0
4,2,3,0,2,1,4,6,2,3,3,4,10,0.0
4,1,2,0,1,1,2,5,4,3,3,4,6,0.8683055311676909
4,1,2,0,1,1,2,5,4,3,3,4,6,0.8036649214659686
4,1,2,0,1,1,2,5,4,3,3,4,6,0.8331479421579533
4,1,2,0,1,1,2,5,4,3,3,4,6,0.8222748815165877
4,1,2,0,1,1,2,5,4,3,3,4,6,0.8062015503875969
5,1,4,0,1,1,1,5,6,5,3,2,9,0.23099227931581018
5,1,4,0,1,1,1,5,6,5,3,2,9,0.8932862134908566
5,1,4,0,1,1,1,5,6,5,3,2,9,0.5749884972487804
5,1,4,0,1,1,1,5,6,5,3,2,9,0.8774866249499376
5,1,4,0,1,1,1,5,6,5,3,2,9,0.9412568351092793
2,1,1,4,1,2,3,3,1,1,2,3,5,0.0
2,1,1,4,1,2,3,3,1,1,2,3,5,0.0
2,1,1,4,1,2,3,3,1,1,2,3,5,0.0
2,1,1,4,1,2,3,3,1,1,2,3,5,0.0
2,1,1,4,1,2,3,3,1,1,2,3,5,0.0
3,1,4,2,1,1,1,3,5,5,3,2,7,0.47639200066384535
3,1,4,2,1,1,1,3,5,5,3,2,7,0.47639200066384535
3,1,4,2,1,1,1,3,5,5,3,2,7,0.47639200066384535
3,1,4,2,1,1,1,3,5,5,3,2,7,0.47639200066384535
3,1,4,2,1,1,1,3,5,5,3,2,7,0.4756026841189628
2,1,4,2,1,1,1,3,6,5,3,2,10,0.9827245131143627
2,1,4,2,1,1,1,3,6,5,3,2,10,0.9818990467158297
2,1,4,2,1,1,1,3,6,5,3,2,10,0.9836749382493907
2,1,4,2,1,1,1,3,6,5,3,2,10,0.983508909273473
2,1,4,2,1,1,1,3,6,5,3,2,10,0.9836793172722035
5,1,4,0,1,1,4,6,5,5,3,3,9,0.8863905325443787
5,1,4,0,1,1,4,6,5,5,3,3,9,0.866504854368932
5,1,4,0,1,1,4,6,5,5,3,3,9,0.8728088055442316
5,1,4,0,1,1,4,6,5,5,3,3,9,0.9153893316983446
5,1,4,0,1,1,4,6,5,5,3,3,9,0.9481114078595956
6,1,4,0,1,1,4,6,6,5,3,5,9,0.7969111625422823
6,1,4,0,1,1,4,6,6,5,3,5,9,0.7969111625422823
6,1,4,0,1,1,4,6,6,5,3,5,9,0.7969111625422823
6,1,4,0,1,1,4,6,6,5,3,5,9,0.7969111625422823
6,1,4,0,1,1,4,6,6,5,3,5,9,0.7969111625422823
2,1,4,2,1,1,2,3,6,5,3,4,9,0.28908130238734125
2,1,4,2,1,1,2,3,6,5,3,4,9,0.07553528369309433
2,1,4,2,1,1,2,3,6,5,3,4,9,0.23958142096566917
2,1,4,2,1,1,2,3,6,5,3,4,9,0.06921241050119331
2,1,4,2,1,1,2,3,6,5,3,4,9,0.12587498464939212
3,1,2,3,1,1,1,3,6,2,1,5,10,0.0
3,1,2,3,1,1,1,3,6,2,1,5,10,0.0
3,1,2,3,1,1,1,3,6,2,1,5,10,0.0
3,1,2,3,1,1,1,3,6,2,1,5,10,0.0
3,1,2,3,1,1,1,3,6,2,1,5,10,0.0
2,1,4,1,1,1,2,3,5,3,3,1,8,0.7591240875912408
2,1,4,1,1,1,2,3,5,3,3,1,8,0.7575312270389419
2,1,4,1,1,1,2,3,5,3,3,1,8,0.7623334533669427
2,1,4,1,1,1,2,3,5,3,3,1,8,0.7655417406749556
2,1,4,1,1,1,2,3,5,3,3,1,8,0.7594752186588921
3,1,3,0,2,1,3,1,4,3,3,3,5,0.8953168044077136
3,1,3,0,2,1,3,1,4,3,3,3,5,0.8953168044077136
3,1,3,0,2,1,3,1,4,3,3,3,5,0.8953168044077136
3,1,3,0,2,1,3,1,4,3,3,3,5,0.8953168044077136
3,1,3,0,2,1,3,1,4,3,3,3,5,0.8953168044077136
2,1,3,0,1,1,1,2,5,2,3,4,10,0.49327354260089684
2,1,3,0,1,1,1,2,5,1,3,4,10,0.5376344086021505
2,1,3,0,1,1,1,2,5,1,3,4,10,0.5249343832020997
2,1,3,0,1,1,1,2,5,1,3,4,10,0.5729166666666666
2,1,3,0,1,1,1,2,5,2,3,4,10,0.3142857142857143
5,1,4,1,1,1,4,6,3,3,2,2,6,0.6348330113165884
5,1,4,1,1,1,4,6,3,3,2,2,6,0.635008282716731
5,1,4,1,1,1,4,6,3,3,2,2,6,0.6348330113165884
5,1,4,1,1,1,4,6,3,3,2,2,6,0.6348330113165884
5,1,4,1,1,1,4,6,3,3,2,2,6,0.635008282716731
1,1,3,2,1,2,3,3,2,1,3,4,6,0.0
1,1,3,2,1,2,3,3,2,1,3,4,6,0.0
1,1,3,2,1,2,3,3,2,1,3,4,6,0.0
1,1,3,2,1,2,3,3,2,1,3,4,6,0.0
1,1,3,2,1,2,3,3,2,1,3,4,6,0.0
4,1,3,0,1,1,3,5,2,2,3,4,10,0.49019607843137253
4,1,3,0,1,1,3,5,2,2,3,4,10,0.49019607843137253
4,1,3,0,1,1,3,5,2,2,3,4,10,0.49019607843137253
4,1,3,0,1,1,3,5,2,2,3,4,10,0.49019607843137253
4,1,3,0,1,1,3,5,2,2,3,4,10,0.49019607843137253
3,2,3,1,2,2,1,4,2,2,3,3,3,0.8928571428571429
3,2,3,1,2,2,1,4,2,2,3,3,3,0.8928571428571429
3,2,3,1,2,2,1,4,2,2,3,3,3,0.8928571428571429
3,2,3,1,2,2,1,4,2,2,3,3,3,0.8928571428571429
3,2,3,1,2,2,1,4,2,2,3,3,3,0.8928571428571429
1,1,3,2,1,2,1,3,4,2,3,3,6,0.45010183299389
1,1,3,2,1,2,1,3,4,2,3,3,6,0.41304347826086957
1,1,3,2,1,2,1,3,4,2,3,3,6,0.46745562130177515
1,1,3,2,1,2,1,3,4,2,3,3,6,0.42430703624733473
1,1,3,2,1,2,1,3,4,2,3,3,6,0.4117647058823529
5,1,4,1,1,1,4,6,6,5,3,5,10,0.904309600439595
5,1,4,1,1,1,4,6,6,5,3,5,10,0.9035524962417912
5,1,4,1,1,1,4,6,6,5,3,5,10,0.9035524962417912
5,1,4,1,1,1,4,6,6,5,3,5,10,0.9042344253279913
5,1,4,1,1,1,4,6,6,5,3,5,10,0.9035524962417912
2,1,4,3,1,1,1,3,6,5,3,3,5,0.3954842884878119
2,1,4,3,1,1,1,3,6,5,3,3,5,0.40934362934362933
2,1,4,3,1,1,1,3,6,5,3,3,5,0.39374582188219565
2,1,4,3,1,1,1,3,6,5,3,3,5,0.39703864210906464
2,1,4,3,1,1,1,3,6,5,3,3,5,0.3884206669109564
3,1,1,0,1,2,4,2,1,1,1,3,-1,0.0
3,1,1,0,1,2,4,2,1,1,1,3,-1,0.0
3,1,1,0,1,2,4,2,1,1,1,3,-1,0.0
3,1,1,0,1,2,4,2,1,1,1,3,-1,0.0
3,1,1,0,1,2,4,2,1,1,1,3,-1,0.0
6,1,4,0,1,1,1,5,6,5,3,3,10,0.9884578598408092
6,1,4,0,1,1,1,5,6,5,3,3,10,0.9893372979573127
6,1,4,0,1,1,1,5,6,5,3,3,10,0.9885295200935771
6,1,4,0,1,1,1,5,6,5,3,3,10,0.9902698479231354
6,1,4,0,1,1,1,5,6,5,3,3,10,0.9893952248212338
